customer_id,ref_date,is_new,days_relationship,score_band,recency_days,freq_90d,monetary_90d,weekend_ratio,spend_std_90d,app_interactions_30d,engagement_rate,multimodal_90d,plan_active,plan_price,reactivations_12m,inadimplencia,churn_90d,convert_30d,ltv_12m
3345,2025-03-29,0,298,<600,142,37,1341.89,0.401,171.45,1,0.101,3,0,0,1,0,1,0,2358.49
3346,2025-02-21,0,1440,600-650,183,26,525.18,0.232,159.53,2,0.042,2,1,129,0,0,0,0,2302.95
3347,2025-08-09,1,81,800+,21,4,147.68,0.26,133.94,0,0.0,0,0,0,0,0,0,0,450.36
3348,2025-04-21,1,70,600-650,29,1,221.59,0.296,69.14,1,0.429,0,0,0,0,0,1,0,813.3
3349,2025-04-22,1,1,650-700,3,4,171.42,0.0,161.47,0,0.0,0,0,0,0,0,0,0,474.85
3350,2025-03-25,0,281,700-800,73,28,1178.82,0.351,112.16,6,0.641,6,1,79,0,0,0,0,4506.42
3351,2024-02-24,1,15,600-650,27,3,152.6,0.195,90.03,1,1.0,1,0,0,0,0,0,0,367.44
3352,2025-12-25,1,53,800+,12,4,221.55,0.337,112.9,1,0.566,0,0,0,0,0,0,0,771.03
3353,2024-03-27,0,938,650-700,11,19,1448.25,0.209,41.18,1,0.032,3,1,99,0,0,0,0,5413.25
3354,2024-07-08,0,890,<600,117,21,878.95,0.325,51.16,3,0.101,2,0,0,0,0,1,0,1737.68
3355,2024-06-14,0,824,700-800,40,32,1478.73,0.169,189.28,2,0.073,4,0,0,0,0,0,1,3954.52
3356,2024-08-01,1,68,650-700,2,2,154.0,0.49,260.64,1,0.441,0,0,0,0,0,0,0,388.42
3357,2025-11-20,0,857,600-650,94,22,815.41,0.262,133.04,4,0.14,3,0,0,0,0,0,0,1833.58
3358,2025-03-13,0,1408,650-700,28,34,961.69,0.161,39.42,3,0.064,3,1,79,1,0,0,0,3677.12
3359,2025-11-25,0,954,650-700,118,25,861.35,0.37,199.3,2,0.063,1,1,49,0,1,1,1,2327.16
3360,2024-08-15,0,1466,650-700,184,36,263.06,0.436,86.63,2,0.041,2,0,0,0,0,0,0,772.01
3361,2024-03-30,0,782,650-700,157,29,677.04,0.211,246.76,3,0.115,5,0,0,0,0,0,0,1647.34
3362,2025-03-12,1,85,<600,10,3,127.45,0.292,265.34,1,0.353,0,0,0,0,0,0,0,220.81
3363,2024-06-23,1,48,<600,13,4,183.44,0.331,145.79,0,0.0,2,0,0,0,1,0,0,354.54
3364,2024-04-12,0,951,650-700,63,24,1607.09,0.162,82.11,8,0.252,5,1,99,2,0,0,0,5910.01
3365,2025-07-18,0,392,800+,205,22,1478.89,0.193,0.0,3,0.23,5,1,79,1,0,0,0,5797.72
3366,2024-07-27,0,273,600-650,4,28,860.2,0.234,0.0,5,0.549,9,0,0,0,0,0,0,2244.55
3367,2024-03-15,0,1417,600-650,137,17,852.21,0.297,133.03,3,0.064,7,1,129,0,0,1,0,3016.91
3368,2025-08-22,0,1233,650-700,199,28,1201.53,0.311,186.46,0,0.0,4,0,0,1,0,0,0,3033.54
3369,2024-08-04,1,88,650-700,28,4,154.1,0.382,143.36,0,0.0,1,0,0,0,0,0,0,422.01
3370,2024-03-26,0,690,800+,35,35,539.28,0.407,122.36,1,0.043,3,0,0,1,0,0,0,1568.86
3371,2024-02-08,0,327,700-800,178,31,1297.59,0.231,36.03,5,0.459,7,0,0,0,0,0,0,3893.69
3372,2024-04-11,0,1153,700-800,90,26,1579.72,0.192,166.42,3,0.078,2,1,99,0,0,0,0,5714.77
3373,2025-07-25,0,829,600-650,132,30,798.54,0.37,47.95,3,0.109,2,1,99,0,0,1,0,2990.33
3374,2025-08-12,0,694,650-700,204,22,1279.61,0.391,151.14,2,0.086,4,1,79,1,0,0,0,4327.84
3375,2025-11-29,0,910,700-800,89,27,843.07,0.27,200.73,5,0.165,5,0,0,0,0,0,0,2185.9
3376,2024-02-21,1,87,650-700,26,2,115.71,0.385,133.72,2,0.69,0,0,0,0,0,0,1,385.29
3377,2025-01-19,0,694,600-650,92,32,1321.65,0.163,27.49,3,0.13,1,0,0,0,0,0,1,3166.56
3378,2025-04-12,1,19,700-800,7,3,188.14,0.293,20.43,2,2.0,0,0,0,0,0,0,0,392.91
3379,2024-11-29,1,5,800+,17,4,243.7,0.081,171.3,2,2.0,1,0,0,0,0,0,0,767.32
3380,2025-09-27,1,67,700-800,9,5,152.32,0.355,31.78,0,0.0,0,0,0,0,0,0,0,612.91
3381,2025-01-14,1,62,700-800,26,6,200.25,0.281,83.77,1,0.484,0,0,0,0,0,0,0,606.31
3382,2024-10-02,1,64,600-650,20,7,36.83,0.019,163.72,0,0.0,0,0,0,0,0,0,0,53.01
3383,2024-10-15,1,8,650-700,8,4,195.91,0.091,32.47,0,0.0,0,0,0,0,0,0,0,611.5
3384,2025-11-19,0,576,650-700,115,27,1681.28,0.279,103.36,2,0.104,3,1,79,0,0,0,0,5347.05
3385,2025-09-09,0,1413,650-700,1,25,779.98,0.297,159.15,4,0.085,3,1,49,1,0,0,0,2856.59
3386,2025-05-18,0,669,650-700,188,30,1309.01,0.313,175.27,3,0.135,5,0,0,0,0,0,1,3423.24
3387,2025-09-19,1,82,600-650,4,3,161.5,0.435,146.39,1,0.366,1,0,0,0,0,0,0,342.78
3388,2025-03-07,0,393,700-800,33,25,1019.18,0.356,92.35,0,0.0,4,1,79,1,0,0,1,4185.71
3389,2024-09-19,0,769,700-800,41,22,1202.15,0.16,3.65,4,0.156,2,1,99,0,0,0,0,5101.84
3390,2024-09-14,0,808,600-650,67,21,728.84,0.186,30.26,1,0.037,6,1,79,0,0,0,0,2517.98
3391,2025-02-26,0,605,<600,203,15,907.61,0.328,104.17,2,0.099,2,0,0,0,0,0,0,1880.45
3392,2024-11-25,1,89,650-700,4,3,164.18,0.186,197.43,1,0.337,0,0,0,0,1,0,0,419.36
3393,2025-10-02,1,36,650-700,18,2,125.35,0.413,136.12,1,0.833,0,0,0,0,0,0,0,509.45
3394,2024-04-22,0,762,800+,94,18,528.92,0.436,106.81,4,0.157,3,1,129,0,0,0,0,3190.11
3395,2025-09-08,0,1202,600-650,69,30,1466.86,0.401,219.96,4,0.1,3,0,0,1,0,1,0,3321.4
3396,2024-01-27,0,558,700-800,9,25,1108.83,0.225,164.52,1,0.054,2,1,49,1,1,0,1,3208.28
3397,2025-08-17,0,403,700-800,102,28,1419.16,0.186,204.23,5,0.372,1,0,0,1,0,0,0,4004.27
3398,2024-10-30,0,742,600-650,72,28,981.44,0.398,133.76,4,0.162,4,1,99,0,0,0,0,3204.94
3399,2025-05-22,0,807,800+,89,26,1006.1,0.079,133.54,3,0.112,2,1,79,0,0,0,0,3906.33
3400,2025-06-04,0,677,650-700,193,30,1769.68,0.355,124.01,2,0.089,7,1,79,0,0,0,0,5634.16
3401,2024-06-06,1,84,700-800,1,4,121.14,0.303,60.64,2,0.714,1,0,0,0,0,0,0,317.1
3402,2024-05-13,0,687,700-800,120,27,1343.57,0.209,125.63,0,0.0,3,0,0,1,0,0,0,3755.67
3403,2024-02-17,1,37,650-700,1,0,225.36,0.254,127.62,0,0.0,0,0,0,0,0,0,0,631.03
3404,2024-09-16,0,818,700-800,203,22,670.67,0.61,112.46,2,0.073,3,0,0,1,0,0,0,1833.12
3405,2025-11-11,0,1336,650-700,56,27,1389.23,0.15,95.35,5,0.112,5,1,99,0,0,0,1,4966.29
3406,2025-01-24,0,1104,650-700,14,20,1719.07,0.427,215.48,2,0.054,6,1,49,2,0,1,0,5577.9
3407,2024-11-13,0,921,700-800,41,21,1119.44,0.234,99.0,2,0.065,3,1,99,1,0,0,0,4480.64
3408,2024-02-20,1,40,650-700,27,2,97.97,0.308,170.47,0,0.0,0,0,0,0,0,1,0,84.68
3409,2024-08-19,1,2,600-650,5,0,133.46,0.117,179.24,1,1.0,1,0,0,0,0,0,0,279.7
3410,2024-10-17,1,58,700-800,17,3,320.68,0.353,0.0,2,1.034,0,0,0,0,0,0,0,1121.96
3411,2024-08-19,0,508,700-800,56,25,1195.06,0.3,162.31,4,0.236,2,1,79,0,0,0,0,4391.54
3412,2024-03-14,0,1415,<600,45,32,952.59,0.447,111.02,0,0.0,3,0,0,0,0,1,0,2044.6
3413,2024-11-08,0,334,700-800,106,23,1421.62,0.225,147.35,7,0.629,4,1,99,1,0,0,0,5196.01
3414,2025-07-03,1,13,800+,24,2,157.08,0.371,262.79,2,2.0,0,0,0,0,0,1,0,648.47
3415,2024-02-05,0,616,700-800,28,30,1115.88,0.389,39.46,3,0.146,1,0,0,1,0,0,0,3332.14
3416,2025-07-10,0,710,600-650,93,16,830.52,0.288,131.14,4,0.169,7,1,99,1,0,0,0,2847.95
3417,2025-08-12,1,53,<600,14,1,198.39,0.24,187.61,2,1.132,0,0,0,0,0,0,0,385.29
3418,2024-10-07,0,818,650-700,143,25,1140.57,0.141,32.42,3,0.11,4,1,79,0,0,1,0,4195.24
3419,2025-02-17,0,308,800+,187,27,915.39,0.311,95.12,0,0.0,3,0,0,0,0,0,0,2670.67
3420,2024-09-24,0,1369,800+,5,29,1042.98,0.2,153.04,3,0.066,5,1,49,1,0,0,0,4380.27
3421,2025-10-30,0,644,<600,49,25,139.68,0.356,167.66,2,0.093,2,1,99,1,0,0,0,944.37
3422,2025-05-13,0,147,800+,80,27,1562.76,0.345,131.41,1,0.204,6,1,79,1,0,0,1,6144.28
3423,2025-01-09,0,1449,700-800,89,27,733.3,0.43,135.09,3,0.062,4,0,0,0,0,0,0,1986.46
3424,2024-10-30,1,45,700-800,3,7,184.02,0.575,295.53,4,2.667,0,1,129,0,0,0,0,1855.94
3425,2024-09-28,0,1003,600-650,174,19,706.93,0.248,124.25,2,0.06,3,0,0,0,0,0,0,1675.86
3426,2024-01-16,1,10,700-800,9,2,101.98,0.188,98.06,1,1.0,1,0,0,0,0,1,0,204.4
3427,2025-01-24,1,44,800+,19,3,196.67,0.164,0.0,0,0.0,0,1,79,0,0,0,0,1537.2
3428,2025-08-30,1,22,700-800,28,5,210.2,0.011,86.51,0,0.0,0,0,0,0,0,0,0,607.89
3429,2024-10-11,1,3,800+,26,4,220.85,0.29,232.45,2,2.0,0,0,0,0,0,0,0,495.2
3430,2024-03-17,0,658,700-800,52,27,1312.15,0.331,161.86,2,0.091,4,0,0,0,0,0,0,3757.19
3431,2025-09-15,0,183,600-650,95,22,768.41,0.383,159.67,3,0.492,5,1,99,0,0,1,0,2475.28
3432,2025-06-05,1,48,650-700,17,2,190.29,0.272,137.41,0,0.0,0,0,0,0,0,0,0,574.21
3433,2025-03-13,0,341,600-650,40,27,448.72,0.373,154.34,3,0.264,3,1,49,0,0,0,0,1660.75
3434,2024-12-19,0,1078,600-650,39,26,1303.47,0.454,56.08,4,0.111,8,1,99,0,0,0,1,4304.6
3435,2025-05-28,0,1392,700-800,123,24,1222.0,0.41,76.08,2,0.043,3,1,79,2,0,0,0,4413.05
3436,2024-04-02,0,726,650-700,180,27,296.94,0.308,126.4,2,0.083,4,1,49,0,0,0,1,1340.21
3437,2025-08-09,0,928,800+,109,28,944.79,0.406,0.0,3,0.097,0,1,79,0,0,0,1,4001.43
3438,2024-01-12,0,1395,600-650,94,24,1421.38,0.375,164.19,2,0.043,5,0,0,0,0,1,0,3250.03
3439,2024-09-04,0,419,600-650,170,31,986.3,0.369,96.34,1,0.072,3,1,99,0,0,1,0,3421.13
3440,2025-03-31,1,52,<600,17,6,230.53,0.505,154.22,4,2.308,1,0,0,0,0,1,0,322.01
3441,2025-12-15,0,611,600-650,187,27,1473.86,0.184,87.13,1,0.049,6,1,79,0,0,1,0,4296.85
3442,2025-03-22,0,736,700-800,7,23,1715.33,0.239,92.02,2,0.082,2,0,0,1,0,1,1,5107.56
3443,2024-01-25,1,68,600-650,14,3,40.52,0.069,120.76,1,0.441,0,0,0,0,1,1,0,121.9
3444,2024-01-13,1,2,700-800,16,4,177.68,0.235,115.19,0,0.0,0,0,0,0,0,0,1,372.94
3445,2025-02-06,0,554,800+,141,23,1192.53,0.43,128.35,3,0.162,5,0,0,0,0,0,0,3437.09
3446,2025-11-13,0,129,700-800,90,19,1495.46,0.344,169.05,4,0.93,4,1,49,0,0,0,0,5144.84
3447,2024-01-05,0,993,600-650,60,21,410.12,0.488,0.0,3,0.091,2,0,0,0,1,0,0,805.11
3448,2024-09-05,1,72,700-800,3,5,135.58,0.387,63.63,2,0.833,2,0,0,0,0,0,0,456.77
3449,2024-03-22,1,62,700-800,27,3,150.97,0.255,205.67,0,0.0,0,0,0,0,0,0,0,312.86
3450,2025-01-16,0,776,650-700,54,23,1153.67,0.177,64.09,5,0.193,2,1,129,1,0,0,0,4597.26
3451,2024-04-12,0,1113,650-700,176,38,825.24,0.313,117.7,2,0.054,5,1,79,1,0,0,0,2956.93
3452,2024-03-05,0,285,700-800,127,27,1743.63,0.43,135.33,1,0.105,4,1,49,0,1,0,0,4344.47
3453,2024-03-27,0,360,<600,178,33,1672.06,0.265,153.58,1,0.083,2,0,0,0,0,0,0,3225.27
3454,2024-01-21,0,1070,700-800,160,29,652.46,0.364,0.0,4,0.112,2,0,0,2,0,1,0,2001.97
3455,2024-02-19,0,779,600-650,56,29,1545.67,0.195,213.29,3,0.116,10,1,79,1,0,0,0,4671.35
3456,2025-09-09,1,42,700-800,28,1,220.96,0.23,126.51,3,2.143,0,0,0,0,0,1,0,369.35
3457,2025-12-09,1,26,650-700,27,4,247.03,0.203,36.34,1,1.0,1,0,0,0,0,0,0,796.6
3458,2025-07-12,0,765,650-700,208,20,1033.72,0.384,164.41,4,0.157,4,0,0,1,0,1,0,2718.05
3459,2025-01-06,0,600,800+,138,18,1228.57,0.166,129.34,1,0.05,1,1,49,0,0,0,0,4490.93
3460,2024-11-07,0,848,650-700,2,25,1057.49,0.354,198.08,5,0.177,3,0,0,0,0,0,0,2764.92
3461,2024-08-17,0,790,700-800,110,25,1574.53,0.27,128.75,3,0.114,4,1,79,1,0,1,1,5561.29
3462,2025-10-03,0,1457,<600,133,25,732.24,0.333,204.11,2,0.041,4,0,0,0,0,1,1,1355.11
3463,2024-05-14,0,598,700-800,100,30,1731.65,0.188,69.61,2,0.1,4,0,0,0,0,0,0,4668.33
3464,2024-05-31,1,9,<600,17,3,213.09,0.348,39.7,2,2.0,0,0,0,0,0,0,0,628.94
3465,2025-04-01,1,62,650-700,19,3,270.99,0.272,99.32,0,0.0,1,0,0,0,0,0,0,540.12
3466,2025-09-20,0,728,800+,192,24,1097.05,0.283,77.43,6,0.247,3,0,0,0,0,0,1,3440.19
3467,2024-05-20,0,621,600-650,147,28,2311.61,0.464,56.7,2,0.097,4,0,0,1,0,0,0,5344.02
3468,2024-02-08,1,40,600-650,20,5,139.47,0.234,124.86,1,0.75,1,1,79,0,0,1,0,1049.65
3469,2025-02-23,0,311,800+,172,31,820.08,0.286,0.0,2,0.193,2,0,0,0,0,0,0,2607.63
3470,2024-06-04,0,1013,650-700,64,24,937.17,0.273,124.16,1,0.03,3,0,0,0,0,0,0,2565.37
3471,2024-11-04,0,719,700-800,167,23,1319.95,0.12,224.73,1,0.042,5,0,0,1,0,0,0,3570.26
3472,2025-10-14,1,14,700-800,10,2,209.9,0.24,76.54,1,1.0,1,0,0,0,0,0,0,489.34
3473,2025-08-03,0,695,700-800,167,33,1161.04,0.293,166.42,2,0.086,2,1,99,0,0,0,1,4493.07
3474,2024-11-08,0,630,800+,192,34,77.94,0.421,132.36,1,0.048,4,0,0,0,0,0,0,257.49
3475,2024-06-10,0,1164,800+,157,22,494.87,0.254,115.48,2,0.052,2,1,49,0,0,0,0,2287.74
3476,2024-07-22,1,80,<600,16,5,37.54,0.306,159.7,1,0.375,0,0,0,0,0,0,0,328.06
3477,2025-12-20,0,331,<600,100,27,988.39,0.23,173.44,0,0.0,1,0,0,0,0,1,0,1858.41
3478,2025-04-24,0,256,700-800,108,26,1005.84,0.185,44.6,3,0.352,6,1,79,0,0,0,0,4049.72
3479,2025-09-03,0,1265,600-650,174,31,606.56,0.109,116.58,3,0.071,3,0,0,0,0,0,0,1395.0
3480,2025-12-07,1,51,700-800,22,3,111.62,0.218,183.92,4,2.353,0,0,0,0,0,0,0,238.36
3481,2025-08-31,0,312,<600,58,30,0.0,0.402,165.02,0,0.0,1,0,0,0,0,0,0,39.31
3482,2024-04-11,0,143,650-700,198,22,1862.5,0.467,143.62,4,0.839,5,0,0,0,1,0,0,3909.89
3483,2025-07-21,0,1001,650-700,9,24,640.55,0.44,126.95,2,0.06,4,0,0,0,0,0,0,1661.0
3484,2024-10-24,0,352,650-700,129,31,1894.92,0.29,122.64,2,0.17,5,1,49,1,0,0,0,5863.73
3485,2024-10-11,1,67,650-700,3,2,49.26,0.603,68.92,2,0.896,0,0,0,0,0,0,0,0.0
3486,2025-01-18,0,350,600-650,48,16,1174.01,0.205,109.45,4,0.343,4,1,99,0,1,0,0,2945.69
3487,2024-12-15,0,802,650-700,195,31,1019.24,0.431,111.92,3,0.112,2,1,49,1,0,0,0,3279.28
3488,2025-04-01,0,855,800+,49,21,599.45,0.41,72.28,2,0.07,5,0,0,2,0,0,0,2050.27
3489,2024-03-02,0,1291,<600,77,22,368.83,0.293,176.91,4,0.093,4,1,79,0,0,0,0,1386.33
3490,2024-08-11,0,691,700-800,65,21,822.1,0.2,104.46,3,0.13,3,0,0,0,0,1,0,2331.36
3491,2024-02-16,0,560,650-700,106,30,1368.6,0.252,71.2,6,0.321,3,1,49,0,0,0,0,4539.59
3492,2025-05-21,0,244,600-650,16,24,1258.93,0.423,94.69,1,0.123,2,0,0,2,0,0,0,3339.84
3493,2025-07-12,1,24,700-800,26,1,161.36,0.128,80.78,0,0.0,2,0,0,0,0,0,0,738.4
3494,2024-09-08,0,1492,650-700,124,31,720.6,0.478,51.04,3,0.06,5,1,99,2,0,0,0,3111.38
3495,2024-10-16,0,1043,650-700,127,17,1065.3,0.105,143.38,2,0.058,1,0,0,1,0,0,0,2741.33
3496,2024-04-16,0,1149,600-650,50,17,1310.43,0.467,133.07,3,0.078,6,0,0,1,0,0,1,2987.54
3497,2025-08-25,0,980,800+,45,29,992.47,0.437,187.9,1,0.031,4,1,79,0,0,0,0,4264.73
3498,2024-09-30,0,1056,800+,76,25,991.35,0.302,94.71,2,0.057,4,1,99,0,0,0,0,4482.05
3499,2025-02-21,1,38,650-700,6,4,215.37,0.508,55.96,1,0.789,0,0,0,0,0,1,0,651.83
3500,2025-11-27,0,1000,650-700,87,21,964.39,0.233,48.49,3,0.09,4,0,0,1,0,0,1,2740.96
3501,2024-04-02,0,860,650-700,94,31,1242.58,0.412,205.31,1,0.035,5,1,49,0,0,0,0,3902.19
3502,2024-12-12,1,41,650-700,11,3,172.71,0.578,176.62,2,1.463,0,0,0,0,0,0,0,515.44
3503,2025-03-18,1,29,700-800,29,1,150.31,0.405,170.72,4,4.0,1,0,0,0,0,0,0,370.67
3504,2024-08-13,1,14,700-800,6,4,152.01,0.298,185.24,1,1.0,0,0,0,0,0,0,0,357.12
3505,2025-08-18,0,660,600-650,157,26,840.07,0.431,27.68,2,0.091,7,1,129,0,0,0,1,3264.75
3506,2024-12-25,0,1118,800+,100,20,1231.48,0.316,154.78,0,0.0,3,1,79,0,0,0,0,4921.52
3507,2025-11-30,1,22,<600,13,4,99.21,0.158,81.63,0,0.0,0,0,0,0,0,0,0,219.87
3508,2024-10-29,0,609,800+,152,26,1036.79,0.229,71.57,7,0.345,5,0,0,0,0,0,0,3060.11
3509,2024-12-30,1,79,600-650,19,2,105.8,0.203,91.76,0,0.0,0,0,0,0,0,1,0,435.72
3510,2024-03-08,0,376,650-700,129,30,880.72,0.387,134.68,1,0.08,3,0,0,0,0,1,0,2235.25
3511,2025-11-11,0,1256,700-800,132,33,1074.56,0.314,110.78,2,0.048,5,1,49,1,0,0,0,3673.23
3512,2024-12-02,0,503,650-700,91,29,1027.28,0.314,156.76,1,0.06,2,0,0,1,0,1,0,2351.26
3513,2024-09-24,0,1006,<600,10,28,1486.68,0.306,59.97,2,0.06,1,0,0,0,0,0,0,3077.66
3514,2025-11-03,0,1258,700-800,201,28,1703.55,0.539,108.32,3,0.072,5,1,99,1,0,0,0,6061.42
3515,2025-06-27,1,72,700-800,21,5,200.74,0.145,127.27,1,0.417,0,0,0,0,0,0,0,640.58
3516,2024-03-05,0,671,650-700,143,27,1281.07,0.242,33.19,2,0.089,2,1,79,1,0,0,0,4283.05
3517,2025-05-30,1,12,700-800,22,4,126.94,0.253,217.36,0,0.0,0,0,0,0,0,0,0,424.55
3518,2024-08-03,0,1326,700-800,21,33,1100.51,0.296,142.23,2,0.045,3,0,0,0,0,0,0,3233.76
3519,2024-12-03,0,619,<600,196,19,726.69,0.22,118.09,1,0.048,2,0,0,0,0,0,0,1453.44
3520,2025-04-26,0,1493,700-800,117,28,832.45,0.292,77.9,4,0.08,6,1,99,0,0,0,0,3427.53
3521,2025-01-07,1,17,700-800,23,4,228.38,0.443,97.85,0,0.0,0,1,79,0,0,0,0,1444.11
3522,2025-06-20,0,1416,650-700,44,24,1584.37,0.366,107.92,2,0.042,0,1,49,0,0,0,1,5194.92
3523,2025-10-03,1,2,600-650,4,5,103.79,0.482,120.85,1,1.0,1,0,0,0,0,0,0,351.12
3524,2024-09-20,0,768,650-700,100,28,1067.31,0.137,115.35,2,0.078,5,1,129,1,0,0,0,4137.58
3525,2025-05-28,1,48,650-700,9,5,169.9,0.357,132.29,0,0.0,0,0,0,0,0,1,0,569.65
3526,2025-11-27,1,80,700-800,22,4,215.07,0.54,133.09,3,1.125,0,0,0,0,0,0,0,667.52
3527,2025-06-21,0,110,700-800,7,32,737.55,0.286,49.91,1,0.273,4,1,129,0,0,0,0,4128.18
3528,2024-04-30,0,942,650-700,7,28,1612.83,0.332,95.57,3,0.096,1,0,0,0,0,0,1,4676.3
3529,2025-03-22,0,190,650-700,193,26,698.68,0.292,216.29,4,0.632,2,1,99,1,0,0,0,2781.51
3530,2024-07-25,0,219,700-800,67,25,1771.0,0.274,61.18,4,0.548,7,1,49,0,0,0,0,6211.3
3531,2024-04-05,0,899,<600,166,35,1188.47,0.114,35.04,3,0.1,6,1,49,0,1,1,0,2510.27
3532,2024-08-26,0,1159,650-700,171,30,1145.38,0.1,113.24,4,0.104,2,0,0,0,0,1,0,3078.92
3533,2025-08-22,0,576,650-700,44,23,1242.89,0.383,117.19,4,0.208,3,1,129,0,0,0,0,4848.1
3534,2024-02-19,0,1223,650-700,53,35,1413.47,0.234,97.52,5,0.123,2,0,0,0,0,0,1,3813.11
3535,2025-07-07,0,889,<600,8,32,619.67,0.084,191.58,2,0.067,7,0,0,0,0,0,0,1539.73
3536,2025-10-22,1,60,650-700,29,1,105.91,0.412,136.65,1,0.5,0,0,0,0,0,0,0,199.71
3537,2024-09-28,0,327,600-650,154,30,946.22,0.438,105.99,4,0.367,2,1,129,1,1,0,0,2529.82
3538,2025-02-14,0,570,<600,9,31,985.52,0.442,0.0,0,0.0,3,1,99,0,0,0,0,3150.5
3539,2024-08-23,0,545,800+,132,23,692.64,0.05,21.76,1,0.055,2,0,0,1,0,0,0,2218.78
3540,2025-04-15,0,986,700-800,79,35,1445.19,0.395,95.94,1,0.03,3,0,0,0,0,0,0,3965.26
3541,2025-01-29,0,1390,650-700,103,22,1217.07,0.367,107.76,0,0.0,7,0,0,0,0,0,0,3407.34
3542,2025-07-05,0,1437,700-800,17,25,1223.98,0.266,65.87,1,0.021,7,1,99,1,0,0,0,5094.01
3543,2025-11-30,0,492,600-650,198,24,1386.31,0.278,145.75,2,0.122,2,1,99,1,0,1,0,4104.01
3544,2025-03-14,0,597,800+,205,23,529.87,0.251,213.92,5,0.251,4,0,0,0,0,0,1,1555.99
3545,2025-04-14,1,71,700-800,12,8,208.92,0.377,129.67,1,0.423,0,0,0,0,0,0,1,724.76
3546,2025-05-22,0,1330,650-700,161,25,1230.52,0.315,153.72,5,0.113,1,0,0,1,0,1,0,3104.37
3547,2024-05-19,0,176,600-650,78,36,1024.27,0.29,134.43,4,0.682,6,0,0,0,0,0,0,2285.27
3548,2025-07-06,0,188,650-700,105,26,1421.82,0.417,90.11,4,0.638,2,1,99,1,0,0,1,4999.29
3549,2024-03-26,0,375,700-800,76,21,1097.86,0.531,144.85,4,0.32,2,1,49,1,0,0,0,3900.2
3550,2024-06-30,0,865,700-800,169,35,1311.53,0.318,89.86,6,0.208,5,0,0,0,0,0,1,3667.7
3551,2025-06-12,0,1246,<600,91,17,814.51,0.259,108.72,2,0.048,5,1,49,1,0,1,0,2064.43
3552,2024-09-09,0,514,800+,14,28,1102.19,0.203,158.95,7,0.409,4,0,0,0,0,0,0,3629.68
3553,2025-01-15,0,739,650-700,184,17,1099.53,0.382,89.1,9,0.365,4,0,0,1,0,0,0,3018.51
3554,2025-12-02,0,1307,800+,40,34,683.92,0.429,106.29,2,0.046,2,1,49,0,0,0,0,3009.17
3555,2024-11-02,1,54,<600,2,5,201.23,0.162,136.97,0,0.0,0,0,0,0,0,1,0,377.61
3556,2024-12-29,0,356,700-800,163,25,1109.81,0.264,6.42,1,0.084,3,0,0,1,0,0,0,3280.96
3557,2024-11-03,0,465,700-800,43,20,923.08,0.279,70.18,4,0.258,4,1,79,0,0,0,1,3872.97
3558,2024-07-22,0,225,<600,99,26,2136.38,0.299,107.56,0,0.0,3,0,0,0,0,0,0,4255.54
3559,2024-03-18,1,58,<600,25,2,117.54,0.36,18.2,1,0.517,0,0,0,0,0,0,0,317.64
3560,2025-01-11,0,628,600-650,7,29,1010.39,0.125,61.68,2,0.096,3,1,99,0,0,0,0,3808.44
3561,2025-05-10,1,36,800+,4,5,164.36,0.18,73.35,1,0.833,2,0,0,0,0,0,1,668.51
3562,2025-02-13,1,84,700-800,24,2,247.41,0.307,217.94,1,0.357,0,0,0,0,0,0,1,758.76
3563,2025-07-20,0,984,650-700,61,29,2007.23,0.182,0.0,1,0.03,5,0,0,2,0,1,0,5518.41
3564,2024-01-20,0,1127,650-700,201,26,1401.32,0.235,95.39,4,0.106,2,1,49,0,0,0,0,4318.7
3565,2025-11-07,1,70,700-800,15,4,313.33,0.462,58.63,1,0.429,1,0,0,0,0,0,0,1050.86
3566,2025-04-05,0,574,650-700,133,26,1787.67,0.429,121.32,4,0.209,8,1,79,0,0,0,0,5862.46
3567,2024-05-14,0,1442,<600,23,21,1700.35,0.364,0.0,3,0.062,1,0,0,0,0,0,0,3884.48
3568,2024-06-14,0,1118,700-800,92,22,1553.33,0.269,117.25,3,0.081,2,0,0,1,0,1,0,4174.14
3569,2025-09-14,0,585,650-700,182,26,929.62,0.427,91.81,3,0.154,3,1,49,1,0,0,0,3230.18
3570,2024-02-09,1,64,700-800,15,6,105.49,0.245,70.74,0,0.0,1,0,0,0,0,1,0,562.94
3571,2024-01-24,1,26,<600,21,3,47.49,0.266,126.69,1,1.0,0,0,0,0,0,0,0,33.74
3572,2025-02-19,0,725,700-800,205,26,1267.38,0.118,171.58,2,0.083,2,1,79,0,0,0,0,4432.65
3573,2025-10-04,0,208,700-800,182,16,1371.78,0.319,187.09,7,1.01,2,0,0,0,0,0,0,3732.5
3574,2025-10-19,1,32,650-700,10,5,201.0,0.341,85.76,0,0.0,0,0,0,0,0,0,0,638.91
3575,2025-10-01,0,1475,700-800,36,31,1012.06,0.122,89.16,2,0.041,2,0,0,0,0,0,0,2910.67
3576,2024-01-12,1,4,800+,26,4,186.72,0.253,92.95,0,0.0,2,0,0,0,1,0,1,332.11
3577,2024-05-05,0,1292,700-800,201,14,1199.05,0.376,103.92,8,0.186,2,1,99,0,0,0,0,4586.08
3578,2025-04-30,0,433,600-650,163,22,906.25,0.333,110.22,4,0.277,2,0,0,0,0,0,0,2040.5
