customer_id,ref_date,is_new,days_relationship,score_band,recency_days,freq_90d,monetary_90d,weekend_ratio,spend_std_90d,app_interactions_30d,engagement_rate,multimodal_90d,plan_active,plan_price,reactivations_12m,inadimplencia,p_churn_90d,p_convert_30d,ltv_12m_hat,segmento_kmeans,nba_decision,decision_reason
4570,2025-07-27,0,266,600-650,51,27,1707.94,0.233,102.06,2,0.226,2,0,0,1,0,0.27527742368442304,0.21564196774778735,3970.8013706674706,0,NENHUMA,Baixa propensão; evitar contato
4573,2025-07-25,0,783,800+,53,26,740.27,0.327,97.46,3,0.115,4,0,0,1,0,0.08716028044926132,0.11671640445148981,2188.9807670329324,0,NENHUMA,Baixa propensão; evitar contato
4574,2025-11-26,1,26,600-650,17,1,206.79,0.287,122.12,1,1.0,1,0,0,0,0,0.20357966471221658,0.03548779219937828,540.8716696917513,3,NENHUMA,Baixa propensão; evitar contato
4587,2025-08-11,0,1017,650-700,35,24,1384.01,0.302,142.45,0,0.0,3,0,0,0,0,0.1600144470696086,0.1473997119488888,3666.9497096576506,0,NENHUMA,Baixa propensão; evitar contato
4589,2025-11-13,0,1022,700-800,145,30,986.26,0.438,131.91,2,0.059,4,1,79,0,0,0.12185213246339303,0.16123231716287018,3837.142437912315,4,NENHUMA,Baixa propensão; evitar contato
4598,2025-12-24,0,1473,650-700,56,24,1164.85,0.331,98.66,0,0.0,6,0,0,0,0,0.14514618927546427,0.18045452676760157,3078.606644671477,0,NENHUMA,Baixa propensão; evitar contato
4603,2025-07-18,1,72,700-800,29,1,131.85,0.27,137.02,1,0.417,0,0,0,0,1,0.1934397142957389,0.14038589325676848,394.9172555598359,3,NENHUMA,Inelegível por risco (inadimplência/score)
4604,2025-07-18,1,79,650-700,25,2,178.42,0.315,98.52,3,1.139,0,0,0,0,1,0.2228393584050792,0.16953002076828466,482.0037459685065,3,NENHUMA,Inelegível por risco (inadimplência/score)
4606,2025-08-12,0,768,700-800,146,34,412.31,0.33,147.26,2,0.078,4,0,0,1,0,0.15997602068545597,0.25222909711594826,985.8453160523202,4,CASHBACK_LEVE,Ação leve (propensão moderada)
4613,2025-11-09,1,86,700-800,14,0,89.47,0.336,126.59,0,0.0,0,0,0,0,0,0.11088605357741285,0.17952243383388322,251.42936018602313,3,NENHUMA,Baixa propensão; evitar contato
4616,2025-12-16,0,808,800+,63,19,1182.95,0.324,112.15,5,0.186,1,1,49,0,0,0.09435577992770892,0.15837992348420354,4453.538794985377,0,NENHUMA,Baixa propensão; evitar contato
4617,2025-07-05,0,1215,650-700,147,32,1487.26,0.245,170.64,2,0.049,0,1,79,0,0,0.16725129837197766,0.20548217468716823,4841.800811570512,4,NENHUMA,Baixa propensão; evitar contato
4629,2025-08-11,0,1494,650-700,127,25,1587.3,0.233,35.75,1,0.02,3,1,79,0,0,0.1818265190862923,0.1431267814227183,5364.431593592819,4,NENHUMA,Baixa propensão; evitar contato
4635,2025-07-24,0,1060,650-700,25,26,779.75,0.383,197.17,1,0.028,0,0,0,0,0,0.21709329416021372,0.1823060034631135,2025.2314615293672,0,NENHUMA,Baixa propensão; evitar contato
4638,2025-09-28,0,1472,700-800,127,31,792.46,0.002,75.7,1,0.02,3,0,0,0,0,0.14154488805993354,0.18637310976180788,2144.9553272408484,0,NENHUMA,Baixa propensão; evitar contato
4641,2025-10-04,0,1492,600-650,97,24,435.57,0.464,176.86,1,0.02,4,1,79,0,0,0.25696192172869686,0.11713981604948542,1846.9708078665124,4,NENHUMA,Baixa propensão; evitar contato
4642,2025-07-20,0,767,800+,155,26,1424.4,0.255,72.23,2,0.078,8,1,99,0,1,0.1603714768248068,0.13963993798453259,4711.899984802077,0,NENHUMA,Inelegível por risco (inadimplência/score)
4643,2025-12-23,0,200,650-700,45,21,796.72,0.387,203.98,2,0.3,2,0,0,1,0,0.22011374431106465,0.2083659778695786,2038.3679404911402,0,NENHUMA,Baixa propensão; evitar contato
4656,2025-09-28,0,938,650-700,120,33,1134.81,0.513,65.72,5,0.16,1,1,99,0,0,0.16097357496903789,0.19113883315101016,4217.704296043601,4,NENHUMA,Baixa propensão; evitar contato
4660,2025-09-12,0,162,700-800,68,36,1146.2,0.411,136.43,4,0.741,4,0,0,0,0,0.13942351790066523,0.32840370887726156,3207.584733546853,0,CASHBACK_LEVE,Ação leve (propensão moderada)
4665,2025-07-05,0,352,700-800,179,31,1901.46,0.375,155.65,4,0.341,1,1,49,0,0,0.1598882303617316,0.22088861552359734,6243.920651836109,4,NENHUMA,Baixa propensão; evitar contato
4679,2025-12-07,1,14,650-700,11,3,290.3,0.335,116.84,0,0.0,0,0,0,0,0,0.1478636885963736,0.04559283098724387,722.6790176110973,3,NENHUMA,Baixa propensão; evitar contato
4680,2025-10-05,0,167,600-650,188,23,620.55,0.394,219.79,4,0.719,4,1,99,0,0,0.18095413699553434,0.1557086697371175,2348.082442079002,4,NENHUMA,Baixa propensão; evitar contato
4686,2025-08-23,1,24,<600,3,3,150.47,0.237,131.5,1,1.0,1,0,0,0,0,0.4073440205003811,0.08369910046994675,314.66129933681196,1,NENHUMA,Inelegível por risco (inadimplência/score)
4687,2025-09-06,0,1290,650-700,119,25,1452.34,0.32,158.79,3,0.07,2,1,129,0,0,0.19240349424890382,0.16271224629820147,4994.242447312708,4,NENHUMA,Baixa propensão; evitar contato
4690,2025-07-06,1,7,<600,27,2,177.83,0.316,219.9,1,1.0,0,0,0,0,0,0.3971114981367567,0.07451549353736517,382.9607509953281,1,NENHUMA,Inelegível por risco (inadimplência/score)
4700,2025-07-16,0,1105,700-800,146,28,1075.08,0.154,147.07,0,0.0,3,0,0,1,0,0.13132957552531282,0.13867733147079342,2950.8222437711975,0,NENHUMA,Baixa propensão; evitar contato
4712,2025-10-06,1,4,800+,15,3,175.5,0.394,129.7,0,0.0,2,0,0,0,0,0.17021665011321016,0.11012879274479849,540.2747594601964,3,NENHUMA,Baixa propensão; evitar contato
4713,2025-10-01,0,770,650-700,101,28,1148.58,0.498,156.28,1,0.039,5,1,49,0,0,0.17393893604585522,0.15969216258798613,3820.8929264095163,4,NENHUMA,Baixa propensão; evitar contato
4720,2025-07-24,0,531,700-800,95,22,1213.94,0.416,113.21,3,0.169,3,1,79,1,0,0.15827795931610739,0.16937693570331966,4500.555062925871,4,NENHUMA,Baixa propensão; evitar contato
4730,2025-07-15,0,562,650-700,46,19,1317.44,0.403,99.83,2,0.107,3,1,129,0,0,0.1424757008837011,0.17947658512840742,4751.809107429414,0,NENHUMA,Baixa propensão; evitar contato
4731,2025-11-21,0,151,650-700,65,31,1837.53,0.217,95.1,2,0.397,3,0,0,0,0,0.16655067512420232,0.2235850190662084,4784.3977912257715,0,NENHUMA,Baixa propensão; evitar contato
4734,2025-09-20,1,51,650-700,26,3,127.79,0.232,110.04,0,0.0,0,0,0,0,0,0.11422541044748812,0.05277968455665391,361.85889175628574,3,NENHUMA,Baixa propensão; evitar contato
4736,2025-07-05,0,1306,650-700,119,30,1046.48,0.421,253.84,5,0.115,4,1,79,0,0,0.2087994867506408,0.2512446197350152,3696.8983046700037,4,CASHBACK_LEVE,Ação leve (propensão moderada)
4747,2025-09-11,1,50,650-700,11,4,192.91,0.143,171.29,0,0.0,0,0,0,0,1,0.18527134220347738,0.09008491522300613,535.6516766015011,1,NENHUMA,Inelegível por risco (inadimplência/score)
4749,2025-07-16,0,450,650-700,43,28,1091.47,0.408,186.68,3,0.2,1,1,99,0,0,0.1405379856268222,0.18396226718723904,4014.189851549078,0,NENHUMA,Baixa propensão; evitar contato
4751,2025-07-20,0,1315,650-700,2,23,880.83,0.24,45.98,5,0.114,3,0,0,0,0,0.2211851826465851,0.20451188111376706,2449.1616599404542,0,NENHUMA,Baixa propensão; evitar contato
4753,2025-07-24,1,26,<600,1,6,144.79,0.423,207.33,0,0.0,0,0,0,0,0,0.41696655811601435,0.11364500295396783,317.56449274325087,3,NENHUMA,Inelegível por risco (inadimplência/score)
4760,2025-07-26,0,332,650-700,58,23,929.17,0.257,3.51,4,0.361,4,0,0,1,0,0.1587860302794995,0.15604587607878082,2532.783969428834,0,NENHUMA,Baixa propensão; evitar contato
4765,2025-09-25,0,280,700-800,92,27,1137.99,0.275,121.46,1,0.107,3,1,129,1,0,0.1966122155431667,0.16611700918217887,4476.798900722465,0,NENHUMA,Baixa propensão; evitar contato
4766,2025-09-22,0,1492,650-700,191,27,880.43,0.295,169.45,3,0.06,5,1,129,0,0,0.18824600101224923,0.13691798228235225,3470.08316208126,4,NENHUMA,Baixa propensão; evitar contato
4768,2025-07-28,0,989,700-800,189,25,1224.27,0.227,36.49,2,0.061,3,0,0,0,0,0.17854744933072667,0.16939678648829887,3352.7472076578792,4,NENHUMA,Baixa propensão; evitar contato
4771,2025-07-01,1,1,650-700,25,7,135.92,0.567,137.48,0,0.0,0,0,0,0,0,0.18723015841074686,0.0836274318264516,352.3833932001019,3,NENHUMA,Baixa propensão; evitar contato
4776,2025-09-06,0,1407,<600,137,25,1054.61,0.141,129.98,2,0.043,4,0,0,1,0,0.32630984383084727,0.19129559671465896,2116.3384373081444,0,NENHUMA,Inelegível por risco (inadimplência/score)
4779,2025-09-20,1,50,700-800,2,5,146.55,0.172,110.83,1,0.6,1,0,0,0,0,0.12206361319273755,0.17708975326194432,376.3257690860093,1,NENHUMA,Baixa propensão; evitar contato
4781,2025-07-05,1,89,650-700,2,3,21.34,0.384,48.8,0,0.0,0,0,0,0,0,0.148548093995924,0.1784535457754432,45.3824096212073,3,NENHUMA,Baixa propensão; evitar contato
4785,2025-11-26,0,1190,800+,133,18,458.77,0.323,49.73,6,0.151,1,0,0,2,0,0.16412541099246938,0.1637422846751207,1161.0811063083786,4,NENHUMA,Baixa propensão; evitar contato
4787,2025-07-23,0,1203,700-800,1,19,1340.62,0.252,148.73,2,0.05,3,1,99,0,0,0.08907317592673394,0.2007134191565361,5303.961023468518,0,NENHUMA,Baixa propensão; evitar contato
4789,2025-12-15,0,531,650-700,123,24,1409.55,0.467,183.02,2,0.113,2,1,129,1,1,0.35339456183651846,0.1729872059431902,4362.724119130025,4,NENHUMA,Inelegível por risco (inadimplência/score)
4794,2025-07-26,0,1388,650-700,138,27,411.88,0.169,124.44,3,0.065,4,1,49,1,1,0.24236127544750027,0.12298086500496197,1634.4698971533155,0,NENHUMA,Inelegível por risco (inadimplência/score)
4795,2025-07-27,0,1129,650-700,130,21,644.03,0.0,56.74,1,0.027,3,1,49,0,0,0.12906212866084052,0.14111995249129614,2291.173852915456,0,NENHUMA,Baixa propensão; evitar contato
4797,2025-12-24,1,79,650-700,20,5,206.04,0.211,96.44,1,0.38,0,0,0,0,0,0.19607711878201173,0.045568462811394546,593.3303213295875,1,NENHUMA,Baixa propensão; evitar contato
4798,2025-12-04,0,507,800+,204,28,1267.84,0.263,138.54,1,0.059,5,0,0,1,0,0.17852463915191585,0.23787244623464607,3791.6982611234916,4,NENHUMA,Baixa propensão; evitar contato
4801,2025-08-12,1,79,<600,13,3,137.19,0.18,38.9,0,0.0,0,0,0,0,0,0.3747706722116331,0.07901169761595198,320.8161651058021,3,NENHUMA,Inelegível por risco (inadimplência/score)
4802,2025-08-23,0,1483,<600,103,28,247.2,0.298,174.58,3,0.061,2,1,79,0,0,0.2878580348130656,0.11751088109759575,1400.9637407772104,0,NENHUMA,Inelegível por risco (inadimplência/score)
4803,2025-08-23,1,70,600-650,8,3,139.89,0.359,130.05,2,0.857,1,1,129,0,1,0.2577138237737413,0.11634974309389648,1262.681358312781,3,NENHUMA,Inelegível por risco (inadimplência/score)
4809,2025-08-06,0,770,700-800,12,28,894.95,0.282,53.62,2,0.078,3,0,0,0,0,0.1869784835420292,0.18969936331239431,2740.54290021667,0,NENHUMA,Baixa propensão; evitar contato
4811,2025-11-05,0,192,700-800,162,27,1336.26,0.168,172.74,1,0.156,1,0,0,0,0,0.14113558087888095,0.21252047356123588,3576.274570615145,4,NENHUMA,Baixa propensão; evitar contato
4816,2025-11-08,0,190,650-700,162,23,1033.52,0.232,164.71,2,0.316,5,0,0,0,0,0.1635099076101272,0.2444774565057317,2657.1896384049464,0,NENHUMA,Baixa propensão; evitar contato
4820,2025-12-17,0,913,600-650,193,27,1064.73,0.174,149.49,6,0.197,5,0,0,0,0,0.25287840955384944,0.26077640581279893,2383.1388245668913,4,CASHBACK_LEVE,Ação leve (propensão moderada)
4821,2025-09-04,0,1111,800+,37,19,436.43,0.274,137.32,1,0.027,4,0,0,0,0,0.13218504914785983,0.17155438088308456,1081.199228796852,0,NENHUMA,Baixa propensão; evitar contato
4822,2025-09-19,1,19,800+,15,2,183.78,0.316,84.72,0,0.0,0,0,0,0,1,0.14814777093359327,0.11320997031479252,564.0817017399932,3,NENHUMA,Inelegível por risco (inadimplência/score)
4826,2025-12-05,1,31,650-700,19,5,196.21,0.365,137.14,3,2.903,0,0,0,0,0,0.17408777537478953,0.14161280263595272,543.2161175611818,2,NENHUMA,Baixa propensão; evitar contato
4829,2025-07-02,0,1338,650-700,24,28,1501.8,0.197,94.12,3,0.067,3,0,0,0,0,0.20162825162854403,0.22337602791175254,3950.6114428858937,0,NENHUMA,Baixa propensão; evitar contato
4830,2025-07-19,0,674,<600,23,26,1029.2,0.298,121.52,2,0.089,3,1,79,0,0,0.30609724770348046,0.16543526883170676,2817.004208140548,0,NENHUMA,Inelegível por risco (inadimplência/score)
4832,2025-11-01,0,744,650-700,73,31,1318.64,0.188,57.81,6,0.242,5,0,0,0,0,0.139103567359505,0.2671269189405683,3560.7435212730365,0,CASHBACK_LEVE,Ação leve (propensão moderada)
4836,2025-09-02,0,293,650-700,131,26,829.19,0.227,167.4,1,0.102,2,1,49,0,0,0.16217328351089666,0.12522359123254256,2946.6623680769694,0,NENHUMA,Baixa propensão; evitar contato
4844,2025-07-07,1,11,650-700,1,5,155.95,0.497,157.36,3,3.0,1,0,0,0,0,0.2559205816221498,0.18141409842532014,375.26587330154206,2,NENHUMA,Baixa propensão; evitar contato
4848,2025-10-05,1,73,700-800,22,6,146.44,0.352,0.0,1,0.411,0,0,0,0,0,0.14414538614032385,0.0852878121755755,429.2832538856105,3,NENHUMA,Baixa propensão; evitar contato
4856,2025-10-26,0,123,600-650,22,35,1015.26,0.239,87.14,1,0.244,2,0,0,1,0,0.2539807765634506,0.16950071980047238,2306.043995174162,0,NENHUMA,Baixa propensão; evitar contato
4867,2025-08-08,0,479,650-700,29,27,376.52,0.294,222.23,2,0.125,7,0,0,1,0,0.22824173264002318,0.23175564453074224,943.7129737974249,0,NENHUMA,Baixa propensão; evitar contato
4871,2025-08-20,0,345,700-800,23,32,841.96,0.139,188.38,4,0.348,3,1,129,0,0,0.13142023674861106,0.20632307149278234,3585.313197149077,0,NENHUMA,Baixa propensão; evitar contato
4876,2025-07-02,0,1343,700-800,175,25,1125.72,0.194,101.68,5,0.112,0,1,79,0,0,0.11449761311255767,0.1551218214183285,4269.966402314737,4,NENHUMA,Baixa propensão; evitar contato
4882,2025-08-06,0,814,600-650,141,30,990.54,0.305,89.68,5,0.184,3,0,0,1,0,0.2764287114650856,0.16994581586453447,2195.40300131554,4,NENHUMA,Baixa propensão; evitar contato
4885,2025-07-12,0,109,800+,34,31,1070.09,0.36,107.09,1,0.275,5,0,0,1,0,0.12936375782219284,0.16755940403273642,3262.288066602067,0,NENHUMA,Baixa propensão; evitar contato
4888,2025-10-30,0,806,700-800,9,33,1450.15,0.329,29.02,1,0.037,5,1,99,1,0,0.10757591440227535,0.1637688118420688,5667.383868904591,0,NENHUMA,Baixa propensão; evitar contato
4893,2025-09-25,0,201,<600,192,28,1100.24,0.165,173.86,1,0.149,1,1,99,0,0,0.2858971954848785,0.17263976469881764,2951.4500020434716,4,NENHUMA,Inelegível por risco (inadimplência/score)
4894,2025-11-18,1,52,800+,25,4,174.57,0.397,53.22,2,1.154,0,1,79,0,0,0.07565943915048128,0.14186511908901886,1263.690886891799,3,NENHUMA,Baixa propensão; evitar contato
4895,2025-11-21,0,183,650-700,174,22,922.35,0.324,0.0,1,0.164,2,0,0,0,0,0.22538547078493915,0.13336531732244886,2402.6118451832544,4,NENHUMA,Baixa propensão; evitar contato
4898,2025-09-20,0,125,700-800,24,27,880.11,0.224,152.83,3,0.72,3,0,0,0,0,0.11200531336596195,0.20315233442568573,2618.908082756231,0,NENHUMA,Baixa propensão; evitar contato
4901,2025-10-26,0,467,<600,129,32,1460.35,0.375,66.45,1,0.064,4,0,0,1,0,0.3428189723723929,0.15978347088908998,2875.1612395950265,4,NENHUMA,Inelegível por risco (inadimplência/score)
4904,2025-07-12,0,116,800+,29,24,1747.13,0.318,92.23,4,1.034,2,1,49,0,0,0.08631944215081237,0.12566641345910598,5898.410776811577,0,NENHUMA,Baixa propensão; evitar contato
4905,2025-10-22,0,820,650-700,58,28,688.02,0.319,142.71,0,0.0,5,1,99,0,1,0.21158204709679274,0.187735349662434,2843.532481108579,0,NENHUMA,Inelegível por risco (inadimplência/score)
4912,2025-12-14,1,14,650-700,5,4,248.26,0.472,181.09,3,3.0,0,0,0,0,0,0.24384192574636793,0.130681821649598,654.6666474394112,2,NENHUMA,Baixa propensão; evitar contato
4915,2025-09-03,0,112,650-700,93,27,2222.52,0.251,128.72,2,0.536,4,0,0,0,0,0.17786703844005036,0.1958413639096458,5426.405884151962,0,NENHUMA,Baixa propensão; evitar contato
4916,2025-11-14,1,60,650-700,1,2,144.03,0.425,67.2,2,1.0,1,0,0,0,0,0.22065977453729482,0.16005668652317973,419.50982155231935,3,NENHUMA,Baixa propensão; evitar contato
4917,2025-12-10,0,137,<600,156,28,1097.38,0.273,182.26,1,0.219,1,0,0,0,0,0.3659889498688759,0.2061371336911219,2188.1710646182214,4,NENHUMA,Inelegível por risco (inadimplência/score)
4918,2025-11-16,0,454,600-650,49,37,406.62,0.25,10.3,2,0.132,5,1,49,1,0,0.2151398107823085,0.19168207241553253,1883.8273434631737,0,NENHUMA,Baixa propensão; evitar contato
4929,2025-08-24,1,6,700-800,24,1,137.39,0.333,97.25,1,1.0,0,0,0,0,0,0.10243591642583616,0.08149988135927823,366.5963004302417,3,NENHUMA,Baixa propensão; evitar contato
4932,2025-07-11,1,53,650-700,19,1,12.92,0.141,93.63,0,0.0,1,0,0,0,0,0.14392373521920573,0.15565983829458777,66.81559556321324,1,NENHUMA,Baixa propensão; evitar contato
4936,2025-09-01,0,311,<600,133,35,952.3,0.271,31.35,3,0.289,3,1,79,0,0,0.29360198620235706,0.18521571280615404,2547.7770415535138,4,NENHUMA,Inelegível por risco (inadimplência/score)
4938,2025-10-26,0,610,650-700,31,20,1952.3,0.4,64.29,2,0.098,7,0,0,0,0,0.23790520248352892,0.23941014446563982,5348.014426316942,0,NENHUMA,Baixa propensão; evitar contato
4939,2025-07-13,0,436,650-700,153,24,1538.62,0.142,228.69,0,0.0,4,0,0,1,0,0.20133840169736186,0.1990349295879796,3835.88220680795,0,NENHUMA,Baixa propensão; evitar contato
4947,2025-07-14,1,24,700-800,28,4,247.59,0.358,49.58,0,0.0,0,1,99,0,0,0.09794410310339742,0.07292949487982653,1713.9178229662004,3,NENHUMA,Baixa propensão; evitar contato
4950,2025-10-30,0,461,700-800,128,25,414.85,0.397,109.84,1,0.065,5,0,0,0,0,0.13629884047639454,0.17039489416876963,1072.423692554553,4,NENHUMA,Baixa propensão; evitar contato
4952,2025-10-24,1,8,700-800,21,4,201.04,0.437,69.83,0,0.0,2,0,0,0,0,0.16747326744819718,0.08378376640571118,598.3038151979969,3,NENHUMA,Baixa propensão; evitar contato
4953,2025-10-08,1,55,800+,10,3,141.63,0.294,102.76,2,1.091,0,0,0,0,0,0.09758572985191878,0.11882966554477789,434.2014321648121,3,NENHUMA,Baixa propensão; evitar contato
4954,2025-09-09,0,1102,650-700,103,33,1118.76,0.308,99.89,3,0.082,3,0,0,1,0,0.19972823447934795,0.20392588949369592,2975.5017345815386,0,NENHUMA,Baixa propensão; evitar contato
4956,2025-09-26,0,1477,650-700,77,25,1234.52,0.364,29.54,1,0.02,1,0,0,0,0,0.22605927296232212,0.1726785272069443,3275.4775098929067,4,NENHUMA,Baixa propensão; evitar contato
4958,2025-12-06,0,697,650-700,56,23,1143.11,0.287,107.99,2,0.086,2,0,0,0,0,0.21339431035193748,0.16814282458198906,3051.4063753073174,0,NENHUMA,Baixa propensão; evitar contato
4967,2025-07-20,0,1137,650-700,63,36,1143.82,0.276,26.13,7,0.185,5,1,79,1,0,0.12600687268033925,0.20080756148711787,4016.4641615504684,0,NENHUMA,Baixa propensão; evitar contato
4969,2025-07-22,0,663,<600,183,28,1242.49,0.363,113.52,2,0.09,2,0,0,0,0,0.36772871586449624,0.25526716898692525,2521.996292395855,4,NENHUMA,Inelegível por risco (inadimplência/score)
4980,2025-09-03,0,1040,800+,72,20,656.54,0.422,40.82,6,0.173,3,1,79,0,0,0.06490382547282744,0.21130994197768077,2649.5296844398085,0,NENHUMA,Baixa propensão; evitar contato
4981,2025-09-20,0,1484,650-700,172,22,1082.2,0.371,58.02,1,0.02,3,1,99,1,0,0.18511870722177942,0.07691656054579697,4079.3688510077804,4,NENHUMA,Baixa propensão; evitar contato
4983,2025-09-13,1,6,650-700,23,4,148.73,0.261,69.19,3,3.0,0,0,0,0,0,0.2508679620187199,0.15820487414344242,387.57006431230565,2,NENHUMA,Baixa propensão; evitar contato
4985,2025-09-27,0,1278,600-650,14,35,1474.05,0.133,58.02,3,0.07,1,0,0,0,0,0.2492410670846574,0.2780211148232528,3489.1550793093006,0,CASHBACK_LEVE,Ação leve (propensão moderada)
4990,2025-10-08,0,1435,<600,3,20,816.97,0.334,152.79,0,0.0,1,1,99,0,0,0.2573998304062664,0.18045068778264825,2308.63388849784,0,NENHUMA,Inelegível por risco (inadimplência/score)
4992,2025-11-22,0,981,700-800,103,33,1411.09,0.335,240.26,3,0.092,3,0,0,1,0,0.2687536238066615,0.24857473432630972,3882.4596772476516,0,NENHUMA,Baixa propensão; evitar contato
4993,2025-09-26,0,529,<600,26,28,1298.58,0.424,147.97,2,0.113,0,1,79,0,0,0.3476687576236833,0.22161732701795786,3328.9425010535497,0,NENHUMA,Inelegível por risco (inadimplência/score)
5007,2025-12-24,0,1256,700-800,170,24,967.01,0.439,120.13,2,0.048,4,1,79,0,0,0.15676173656409692,0.1261510895681046,3716.237734883565,4,NENHUMA,Baixa propensão; evitar contato
5015,2025-10-31,0,665,<600,173,31,865.14,0.251,58.21,5,0.226,4,0,0,1,0,0.3096413870169708,0.26146171884481273,1640.385872490226,4,NENHUMA,Inelegível por risco (inadimplência/score)
5022,2025-07-07,1,31,<600,15,3,128.79,0.296,88.97,1,0.968,1,0,0,0,0,0.3962992490278748,0.07583314684819802,316.2252406785675,3,NENHUMA,Inelegível por risco (inadimplência/score)
5025,2025-09-02,1,56,800+,10,2,123.89,0.299,76.93,2,1.071,0,0,0,0,0,0.11038508026813351,0.09818919570414722,439.1147403849992,3,NENHUMA,Baixa propensão; evitar contato
5029,2025-08-13,1,83,650-700,5,2,41.88,0.148,100.52,3,1.084,1,1,129,0,0,0.19834680879791522,0.1837267594910436,1060.0067217277112,1,NENHUMA,Baixa propensão; evitar contato
5030,2025-10-28,0,785,700-800,95,27,906.42,0.391,98.03,2,0.076,3,1,99,0,1,0.2753477322981155,0.18521018620963833,3676.6645619084707,4,NENHUMA,Inelegível por risco (inadimplência/score)
5033,2025-07-15,0,1132,<600,150,24,1323.2,0.351,80.99,3,0.08,2,1,49,0,0,0.28712146083636175,0.19983421766772175,3325.1400493760166,4,NENHUMA,Inelegível por risco (inadimplência/score)
5040,2025-11-18,1,37,650-700,28,2,186.39,0.311,271.51,0,0.0,0,0,0,0,0,0.2374647830177227,0.07868787975326584,506.84954355725154,1,NENHUMA,Baixa propensão; evitar contato
5042,2025-08-26,0,1029,700-800,124,28,1394.53,0.144,103.35,4,0.117,0,0,0,0,0,0.20677138664536782,0.17390815601427032,3886.5121796739145,0,NENHUMA,Baixa propensão; evitar contato
5045,2025-12-12,0,433,<600,154,19,1975.11,0.219,142.37,6,0.416,3,0,0,0,0,0.39292586029767923,0.19888507636333572,4779.62990733271,4,NENHUMA,Inelegível por risco (inadimplência/score)
